Ticket,Status,Category,Country,Time
3105715,Closed,Software installation,Latvia,13/07/2018 6:11
3105715,Closed,Software installation,Latvia,13/07/2018 6:11
3106173,Open,Faults and Issues,Estonia,29/06/2018 2:13
3106173,PriorityChange,Faults and Issues,Estonia,29/06/2018 2:13
3106173,Assign,Faults and Issues,Estonia,29/06/2018 2:13
3106173,Approved,Faults and Issues,Estonia,29/06/2018 2:13
3106173,Dispatched,Faults and Issues,Estonia,29/06/2018 2:15
3106173,AssigneeChange,Faults and Issues,Estonia,5/07/2018 4:40
3106173,IncidentUpdate,Faults and Issues,Estonia,5/07/2018 4:40
3106173,IncidentUpdate,Faults and Issues,Estonia,9/07/2018 1:08
3106173,IncidentUpdate,Faults and Issues,Estonia,9/07/2018 1:26
3106173,IncidentUpdate,Faults and Issues,Estonia,9/07/2018 5:08
3106173,IncidentUpdate,Faults and Issues,Estonia,11/07/2018 3:24
3106173,IncidentUpdate,Faults and Issues,Estonia,11/07/2018 3:26
3106173,IncidentUpdate,Faults and Issues,Estonia,11/07/2018 4:36
3106173,IncidentUpdate,Faults and Issues,Estonia,11/07/2018 6:35
3106173,IncidentUpdate,Faults and Issues,Estonia,12/07/2018 4:07
3106173,ResolvedTimeChange,Faults and Issues,Estonia,12/07/2018 4:18
3106173,Resolved,Faults and Issues,Estonia,12/07/2018 4:18
3106173,IncidentUpdate,Faults and Issues,Estonia,12/07/2018 4:19
3106173,Closed,Faults and Issues,Estonia,20/07/2018 20:25
3106173,Closed,Faults and Issues,Estonia,20/07/2018 20:25
3106790,Open,Software installation,Estonia,29/06/2018 3:56
3106790,PriorityChange,Software installation,Estonia,29/06/2018 3:56
3106790,Assign,Software installation,Estonia,29/06/2018 3:56
3106790,pending,Software installation,Estonia,29/06/2018 3:56
3106790,Approved,Software installation,Estonia,29/06/2018 3:59
3106790,InProgress,Software installation,Estonia,29/06/2018 3:59
3106790,Dispatched,Software installation,Estonia,29/06/2018 4:01
3106790,ChangeUpdate,Software installation,Estonia,29/06/2018 5:55
3106790,ChangeUpdate,Software installation,Estonia,29/06/2018 6:00
3106790,ChangeUpdate,Software installation,Estonia,3/07/2018 23:04
3106790,ChangeUpdate,Software installation,Estonia,4/07/2018 3:06
3106790,ChangeUpdate,Software installation,Estonia,4/07/2018 23:24
3106790,ChangeUpdate,Software installation,Estonia,4/07/2018 23:25
3106790,ChangeUpdate,Software installation,Estonia,4/07/2018 23:27
3106790,ChangeUpdate,Software installation,Estonia,5/07/2018 5:36
3106790,ChangeUpdate,Software installation,Estonia,5/07/2018 22:17
3106790,ChangeUpdate,Software installation,Estonia,5/07/2018 22:25
3106790,ChangeUpdate,Software installation,Estonia,12/07/2018 2:54
3106790,ChangeUpdate,Software installation,Estonia,12/07/2018 7:05
3106790,ChangeUpdate,Software installation,Estonia,12/07/2018 23:43
3106790,ChangeUpdate,Software installation,Estonia,12/07/2018 23:44
3106790,ChangeUpdate,Software installation,Estonia,24/07/2018 22:55
3106790,ChangeUpdate,Software installation,Estonia,25/07/2018 0:05
3106790,ChangeUpdate,Software installation,Estonia,25/07/2018 1:18
3106790,ChangeUpdate,Software installation,Estonia,25/07/2018 22:40
3106790,ChangeUpdate,Software installation,Estonia,26/07/2018 23:45
3106790,ChangeUpdate,Software installation,Estonia,26/07/2018 23:45
3106790,ResolvedTimeChange,Software installation,Estonia,27/07/2018 2:18
3106790,Resolved,Software installation,Estonia,27/07/2018 2:18
3106790,AssigneeChange,Software installation,Estonia,27/07/2018 2:18
3106790,ChangeUpdate,Software installation,Estonia,27/07/2018 2:20
3106790,Closed,Software installation,Estonia,4/08/2018 6:06
3106790,Closed,Software installation,Estonia,4/08/2018 6:06
3107221,Open,Faults and Issues,Estonia,29/06/2018 5:26
3107221,PriorityChange,Faults and Issues,Estonia,29/06/2018 5:26
3107221,Assign,Faults and Issues,Estonia,29/06/2018 5:26
3107221,Approved,Faults and Issues,Estonia,29/06/2018 5:26
3107221,Dispatched,Faults and Issues,Estonia,29/06/2018 5:28
3107221,AssigneeChange,Faults and Issues,Estonia,8/07/2018 22:23
3107221,IncidentUpdate,Faults and Issues,Estonia,8/07/2018 22:23
3107221,IncidentUpdate,Faults and Issues,Estonia,11/07/2018 5:54
3107221,ResolvedTimeChange,Faults and Issues,Estonia,11/07/2018 5:54
3107221,Resolved,Faults and Issues,Estonia,11/07/2018 5:54
3107221,Closed,Faults and Issues,Estonia,19/07/2018 19:43
3107221,Closed,Faults and Issues,Estonia,19/07/2018 19:43
3107293,Open,Faults and Issues,Latvia,29/06/2018 5:43
3107293,PriorityChange,Faults and Issues,Latvia,29/06/2018 5:43
3107293,Assign,Faults and Issues,Latvia,29/06/2018 5:43
3107293,Approved,Faults and Issues,Latvia,29/06/2018 5:43
3107293,Dispatched,Faults and Issues,Latvia,29/06/2018 5:45
3107293,AssigneeChange,Faults and Issues,Latvia,29/06/2018 7:27
3107293,IncidentUpdate,Faults and Issues,Latvia,29/06/2018 7:27
3107293,IncidentUpdate,Faults and Issues,Latvia,1/07/2018 23:07
3107293,IncidentUpdate,Faults and Issues,Latvia,1/07/2018 23:14
3107293,IncidentUpdate,Faults and Issues,Latvia,1/07/2018 23:49
3107293,IncidentUpdate,Faults and Issues,Latvia,4/07/2018 23:51
3107293,ResolvedTimeChange,Faults and Issues,Latvia,5/07/2018 4:18
3107293,Resolved,Faults and Issues,Latvia,5/07/2018 4:18
3107293,IncidentUpdate,Faults and Issues,Latvia,5/07/2018 4:20
3107293,Closed,Faults and Issues,Latvia,13/07/2018 20:38
3107293,Closed,Faults and Issues,Latvia,13/07/2018 20:38
3107315,Open,Faults and Issues,Latvia,29/06/2018 5:49
3107315,PriorityChange,Faults and Issues,Latvia,29/06/2018 5:49
3107315,Assign,Faults and Issues,Latvia,29/06/2018 5:49
3107315,Approved,Faults and Issues,Latvia,29/06/2018 5:49
3107315,Dispatched,Faults and Issues,Latvia,29/06/2018 5:51
3107315,AssigneeChange,Faults and Issues,Latvia,29/06/2018 6:37
3107315,IncidentUpdate,Faults and Issues,Latvia,29/06/2018 6:37
3107315,IncidentUpdate,Faults and Issues,Latvia,29/06/2018 7:30
3107315,IncidentUpdate,Faults and Issues,Latvia,1/07/2018 23:11
3107315,IncidentUpdate,Faults and Issues,Latvia,1/07/2018 23:13
3107315,IncidentUpdate,Faults and Issues,Latvia,1/07/2018 23:54
3107315,IncidentUpdate,Faults and Issues,Latvia,6/07/2018 3:55
3107315,IncidentUpdate,Faults and Issues,Latvia,6/07/2018 4:00
3107315,IncidentUpdate,Faults and Issues,Latvia,6/07/2018 4:06
3107315,ResolvedTimeChange,Faults and Issues,Latvia,9/07/2018 0:31
3107315,Resolved,Faults and Issues,Latvia,9/07/2018 0:31
3107315,IncidentUpdate,Faults and Issues,Latvia,9/07/2018 0:32
3107315,Closed,Faults and Issues,Latvia,17/07/2018 19:35
3107315,Closed,Faults and Issues,Latvia,17/07/2018 19:35
3108526,Open,Software installation,Lithuania,1/07/2018 22:43
3108526,PriorityChange,Software installation,Lithuania,1/07/2018 22:43
3108526,Assign,Software installation,Lithuania,1/07/2018 22:43
3108526,pending,Software installation,Lithuania,1/07/2018 22:43
3108526,Approved,Software installation,Lithuania,1/07/2018 23:11
3108526,InProgress,Software installation,Lithuania,1/07/2018 23:11
3108526,Dispatched,Software installation,Lithuania,1/07/2018 23:13
3108526,ChangeUpdate,Software installation,Lithuania,2/07/2018 22:38
3108526,AssigneeChange,Software installation,Lithuania,5/07/2018 3:12
3108526,ResolvedTimeChange,Software installation,Lithuania,5/07/2018 3:12
3108526,Resolved,Software installation,Lithuania,5/07/2018 3:12
3108526,ChangeUpdate,Software installation,Lithuania,5/07/2018 3:15
3108526,Closed,Software installation,Lithuania,13/07/2018 6:11
3108526,Closed,Software installation,Lithuania,13/07/2018 6:11
3109222,Open,Faults and Issues,Estonia,1/07/2018 23:50
3109222,PriorityChange,Faults and Issues,Estonia,1/07/2018 23:50
3109222,Assign,Faults and Issues,Estonia,1/07/2018 23:50
3109222,Approved,Faults and Issues,Estonia,1/07/2018 23:51
3109222,Dispatched,Faults and Issues,Estonia,1/07/2018 23:53
3109222,AssigneeChange,Faults and Issues,Estonia,8/07/2018 22:23
3109222,IncidentUpdate,Faults and Issues,Estonia,8/07/2018 22:23
3109222,IncidentUpdate,Faults and Issues,Estonia,11/07/2018 5:48
3109222,ResolvedTimeChange,Faults and Issues,Estonia,11/07/2018 5:50
3109222,Resolved,Faults and Issues,Estonia,11/07/2018 5:50
3109222,Closed,Faults and Issues,Estonia,19/07/2018 19:44
3109222,Closed,Faults and Issues,Estonia,19/07/2018 19:44
3110195,Open,Faults and Issues,Lithuania,2/07/2018 1:17
3110195,PriorityChange,Faults and Issues,Lithuania,2/07/2018 1:17
3110195,Assign,Faults and Issues,Lithuania,2/07/2018 1:17
3110195,Approved,Faults and Issues,Lithuania,2/07/2018 1:17
3110195,Dispatched,Faults and Issues,Lithuania,2/07/2018 1:21
3110195,AssigneeChange,Faults and Issues,Lithuania,2/07/2018 4:07
3110195,IncidentUpdate,Faults and Issues,Lithuania,2/07/2018 4:07
3110195,ResolvedTimeChange,Faults and Issues,Lithuania,2/07/2018 23:51
3110195,Resolved,Faults and Issues,Lithuania,2/07/2018 23:51
3110195,IncidentUpdate,Faults and Issues,Lithuania,2/07/2018 23:52
3110195,Closed,Faults and Issues,Lithuania,11/07/2018 19:31
3110195,Closed,Faults and Issues,Lithuania,11/07/2018 19:31
3110328,Open,Software installation,Lithuania,2/07/2018 1:28
3110328,PriorityChange,Software installation,Lithuania,2/07/2018 1:28
3110328,Assign,Software installation,Lithuania,2/07/2018 1:28
3110328,pending,Software installation,Lithuania,2/07/2018 1:28
3110328,Approved,Software installation,Lithuania,2/07/2018 1:30
3110328,InProgress,Software installation,Lithuania,2/07/2018 1:30
3110328,Dispatched,Software installation,Lithuania,2/07/2018 1:33
3110328,ChangeUpdate,Software installation,Lithuania,5/07/2018 0:03
3110328,AssigneeChange,Software installation,Lithuania,5/07/2018 1:53
3110328,ResolvedTimeChange,Software installation,Lithuania,5/07/2018 1:53
3110328,Resolved,Software installation,Lithuania,5/07/2018 1:53
3110328,ChangeUpdate,Software installation,Lithuania,5/07/2018 1:57
3110328,ChangeUpdate,Software installation,Lithuania,5/07/2018 1:57
3110328,Closed,Software installation,Lithuania,13/07/2018 6:11
3110328,Closed,Software installation,Lithuania,13/07/2018 6:11
3110578,Open,Faults and Issues,Latvia,2/07/2018 1:53
3110578,PriorityChange,Faults and Issues,Latvia,2/07/2018 1:53
3110578,Assign,Faults and Issues,Latvia,2/07/2018 1:53
3110578,Approved,Faults and Issues,Latvia,2/07/2018 1:53
3110578,Dispatched,Faults and Issues,Latvia,2/07/2018 1:56
3110578,AssigneeChange,Faults and Issues,Latvia,2/07/2018 2:22
3110578,IncidentUpdate,Faults and Issues,Latvia,2/07/2018 2:22
3110578,IncidentUpdate,Faults and Issues,Latvia,2/07/2018 2:40
3110578,AttachmentAdded,Faults and Issues,Latvia,4/07/2018 1:43
3110578,AttachmentAdded,Faults and Issues,Latvia,4/07/2018 1:43
3110578,AttachmentAdded,Faults and Issues,Latvia,4/07/2018 1:43
3110578,AttachmentAdded,Faults and Issues,Latvia,4/07/2018 1:43
3110578,AttachmentAdded,Faults and Issues,Latvia,4/07/2018 1:43
3110578,Update,Faults and Issues,Latvia,4/07/2018 1:46
3110578,Update,Faults and Issues,Latvia,4/07/2018 1:46
3110578,AttachmentDeleted,Faults and Issues,Latvia,4/07/2018 1:46
3110578,AttachmentDeleted,Faults and Issues,Latvia,4/07/2018 1:46
3110578,Update,Faults and Issues,Latvia,4/07/2018 1:47
3110578,Update,Faults and Issues,Latvia,4/07/2018 1:47
3110578,Update,Faults and Issues,Latvia,4/07/2018 1:47
3110578,AttachmentDeleted,Faults and Issues,Latvia,4/07/2018 1:47
3110578,AttachmentDeleted,Faults and Issues,Latvia,4/07/2018 1:47
3110578,AttachmentDeleted,Faults and Issues,Latvia,4/07/2018 1:47
3110578,Update,Faults and Issues,Latvia,4/07/2018 5:47
3110578,Update,Faults and Issues,Latvia,4/07/2018 5:47
3110578,Update,Faults and Issues,Latvia,4/07/2018 5:48
3110578,Update,Faults and Issues,Latvia,4/07/2018 5:48
3110578,Update,Faults and Issues,Latvia,4/07/2018 5:48
3110578,ResolvedTimeChange,Faults and Issues,Latvia,4/07/2018 7:14
3110578,Resolved,Faults and Issues,Latvia,4/07/2018 7:14
3110578,IncidentUpdate,Faults and Issues,Latvia,4/07/2018 7:15
3110578,Updatefromcustomer,Faults and Issues,Latvia,5/07/2018 0:12
3110578,Closed,Faults and Issues,Latvia,13/07/2018 20:39
3110578,Closed,Faults and Issues,Latvia,13/07/2018 20:39
3110763,Open,Faults and Issues,Lithuania,2/07/2018 2:12
3110763,PriorityChange,Faults and Issues,Lithuania,2/07/2018 2:12
3110763,Assign,Faults and Issues,Lithuania,2/07/2018 2:12
3110763,Approved,Faults and Issues,Lithuania,2/07/2018 2:12
3110763,Dispatched,Faults and Issues,Lithuania,2/07/2018 2:15
3110763,AssigneeChange,Faults and Issues,Lithuania,2/07/2018 5:17
3110763,IncidentUpdate,Faults and Issues,Lithuania,2/07/2018 5:17
3110763,IncidentUpdate,Faults and Issues,Lithuania,6/07/2018 1:28
3110763,IncidentUpdate,Faults and Issues,Lithuania,15/07/2018 23:35
3110763,ResolvedTimeChange,Faults and Issues,Lithuania,16/07/2018 3:42
3110763,Resolved,Faults and Issues,Lithuania,16/07/2018 3:42
3110763,IncidentUpdate,Faults and Issues,Lithuania,16/07/2018 3:43
3110763,Closed,Faults and Issues,Lithuania,24/07/2018 19:53
3110763,Closed,Faults and Issues,Lithuania,24/07/2018 19:53
3111332,Open,Faults and Issues,Estonia,2/07/2018 3:16
3111332,PriorityChange,Faults and Issues,Estonia,2/07/2018 3:16
3111332,Assign,Faults and Issues,Estonia,2/07/2018 3:16
3111332,Approved,Faults and Issues,Estonia,2/07/2018 3:16
3111332,Dispatched,Faults and Issues,Estonia,2/07/2018 3:19
3111332,AssigneeChange,Faults and Issues,Estonia,4/07/2018 6:54
3111332,IncidentUpdate,Faults and Issues,Estonia,4/07/2018 6:54
3111332,IncidentUpdate,Faults and Issues,Estonia,5/07/2018 9:01
3111332,IncidentUpdate,Faults and Issues,Estonia,6/07/2018 4:38
3111332,Suspended,Faults and Issues,Estonia,6/07/2018 4:48
3111332,Suspended,Faults and Issues,Estonia,6/07/2018 4:48
3111332,IncidentUpdate,Faults and Issues,Estonia,6/07/2018 4:48
3111332,IncidentUpdate,Faults and Issues,Estonia,10/07/2018 1:59
3111332,IncidentUpdate,Faults and Issues,Estonia,11/07/2018 6:52
3111332,ResolvedTimeChange,Faults and Issues,Estonia,11/07/2018 7:19
3111332,Resolved,Faults and Issues,Estonia,11/07/2018 7:19
3111332,Unsuspended,Faults and Issues,Estonia,11/07/2018 7:19
3111332,Closed,Faults and Issues,Estonia,20/07/2018 5:35
3111332,Closed,Faults and Issues,Estonia,20/07/2018 5:35
3111927,Open,Faults and Issues,Lithuania,2/07/2018 4:20
3111927,PriorityChange,Faults and Issues,Lithuania,2/07/2018 4:20
3111927,Assign,Faults and Issues,Lithuania,2/07/2018 4:20
3111927,Approved,Faults and Issues,Lithuania,2/07/2018 4:20
3111927,AttachmentAdded,Faults and Issues,Lithuania,2/07/2018 4:20
3111927,Closed,Faults and Issues,Lithuania,2/07/2018 4:22
3111927,Updatefromcustomer,Faults and Issues,Lithuania,2/07/2018 4:22
3111927,Dispatched,Faults and Issues,Lithuania,2/07/2018 4:23
3111927,Update,Faults and Issues,Lithuania,2/07/2018 4:24
3111927,AttachmentDeleted,Faults and Issues,Lithuania,2/07/2018 4:24
3111927,AssigneeChange,Faults and Issues,Lithuania,2/07/2018 5:20
3111927,ResolvedTimeChange,Faults and Issues,Lithuania,2/07/2018 5:20
3111927,Resolved,Faults and Issues,Lithuania,2/07/2018 5:20
3111927,IncidentUpdate,Faults and Issues,Lithuania,2/07/2018 5:21
3111927,Update,Faults and Issues,Lithuania,2/07/2018 8:25
3111927,Closed,Faults and Issues,Lithuania,11/07/2018 5:46
3111927,Closed,Faults and Issues,Lithuania,11/07/2018 5:46
3111987,Open,Faults and Issues,Lithuania,2/07/2018 4:27
3111987,PriorityChange,Faults and Issues,Lithuania,2/07/2018 4:27
3111987,Assign,Faults and Issues,Lithuania,2/07/2018 4:27
3111987,Approved,Faults and Issues,Lithuania,2/07/2018 4:27
3111987,AttachmentAdded,Faults and Issues,Lithuania,2/07/2018 4:27
3111987,Dispatched,Faults and Issues,Lithuania,2/07/2018 4:29
3111987,Update,Faults and Issues,Lithuania,2/07/2018 4:30
3111987,AttachmentDeleted,Faults and Issues,Lithuania,2/07/2018 4:30
3111987,AssigneeChange,Faults and Issues,Lithuania,2/07/2018 5:53
3111987,IncidentUpdate,Faults and Issues,Lithuania,2/07/2018 5:53
3111987,Update,Faults and Issues,Lithuania,2/07/2018 8:31
3111987,ResolvedTimeChange,Faults and Issues,Lithuania,4/07/2018 4:16
3111987,Resolved,Faults and Issues,Lithuania,4/07/2018 4:16
3111987,IncidentUpdate,Faults and Issues,Lithuania,4/07/2018 4:17
3111987,Closed,Faults and Issues,Lithuania,12/07/2018 19:47
3111987,Closed,Faults and Issues,Lithuania,12/07/2018 19:47
3112451,Open,Software installation,Estonia,2/07/2018 5:16
3112451,PriorityChange,Software installation,Estonia,2/07/2018 5:16
3112451,Assign,Software installation,Estonia,2/07/2018 5:16
3112451,pending,Software installation,Estonia,2/07/2018 5:16
3112451,Approved,Software installation,Estonia,2/07/2018 5:17
3112451,InProgress,Software installation,Estonia,2/07/2018 5:17
3112451,Dispatched,Software installation,Estonia,2/07/2018 5:20
3112451,ChangeUpdate,Software installation,Estonia,3/07/2018 1:49
3112451,ChangeUpdate,Software installation,Estonia,3/07/2018 4:18
3112451,ChangeUpdate,Software installation,Estonia,3/07/2018 4:29
3112451,ChangeUpdate,Software installation,Estonia,3/07/2018 5:51
3112451,ChangeUpdate,Software installation,Estonia,3/07/2018 6:13
3112451,ChangeUpdate,Software installation,Estonia,3/07/2018 23:57
3112451,ChangeUpdate,Software installation,Estonia,3/07/2018 23:59
3112451,ChangeUpdate,Software installation,Estonia,3/07/2018 23:59
3112451,ChangeUpdate,Software installation,Estonia,5/07/2018 1:08
3112451,ChangeUpdate,Software installation,Estonia,5/07/2018 1:10
3112451,ChangeUpdate,Software installation,Estonia,5/07/2018 1:12
3112451,ChangeUpdate,Software installation,Estonia,5/07/2018 1:18
3112451,ChangeUpdate,Software installation,Estonia,5/07/2018 1:23
3112451,ChangeUpdate,Software installation,Estonia,12/07/2018 7:06
3112451,ChangeUpdate,Software installation,Estonia,16/07/2018 0:19
3112451,ChangeUpdate,Software installation,Estonia,16/07/2018 1:33
3112451,ChangeUpdate,Software installation,Estonia,16/07/2018 2:00
3112451,ChangeUpdate,Software installation,Estonia,16/07/2018 2:46
3112451,ChangeUpdate,Software installation,Estonia,16/07/2018 3:14
3112451,ChangeUpdate,Software installation,Estonia,16/07/2018 3:16
3112451,ChangeUpdate,Software installation,Estonia,16/07/2018 23:37
3112451,ChangeUpdate,Software installation,Estonia,16/07/2018 23:37
3112451,ChangeUpdate,Software installation,Estonia,17/07/2018 5:39
3112451,ChangeUpdate,Software installation,Estonia,18/07/2018 5:13
